timestamp,yy,xx,value,type
1602162000,-20,60,-31,soilhumidity
1602162000,-20,90,-13,soilhumidity
1602165600,-60,0,-277,soilhumidity
1602165600,-60,30,-154,soilhumidity
1602165600,-60,60,-78,soilhumidity
1602165600,-60,90,-25,soilhumidity
1602165600,-40,0,-568,soilhumidity
1602165600,-40,30,-187,soilhumidity
1602165600,-40,60,-62,soilhumidity
1602165600,-40,90,-21,soilhumidity
1602165600,-20,0,-360,soilhumidity
1602165600,-20,30,-71,soilhumidity
1602165600,-20,60,-32,soilhumidity
1602165600,-20,90,-13,soilhumidity
1602169200,-60,0,-277,soilhumidity
1602169200,-60,30,-154,soilhumidity
1602169200,-60,60,-78,soilhumidity
1602169200,-60,90,-25,soilhumidity
1602169200,-40,0,-571,soilhumidity
1602169200,-40,30,-187,soilhumidity
1602169200,-40,60,-61,soilhumidity
1602169200,-40,90,-21,soilhumidity
1602169200,-20,0,-357,soilhumidity
1602169200,-20,30,-70,soilhumidity
1602169200,-20,60,-33,soilhumidity
1602169200,-20,90,-12,soilhumidity
1602172800,-60,0,-276,soilhumidity
1602172800,-60,30,-154,soilhumidity
1602172800,-60,60,-78,soilhumidity
1602172800,-60,90,-24,soilhumidity
1602172800,-40,0,-571,soilhumidity
1602172800,-40,30,-186,soilhumidity
1602172800,-40,60,-60,soilhumidity
1602172800,-40,90,-21,soilhumidity
1602172800,-20,0,-351,soilhumidity
1602172800,-20,30,-69,soilhumidity
1602172800,-20,60,-34,soilhumidity
1602172800,-20,90,-12,soilhumidity
1602176400,-60,0,-275,soilhumidity
1602176400,-60,30,-153,soilhumidity
1602176400,-60,60,-77,soilhumidity
1602176400,-60,90,-24,soilhumidity
1602176400,-40,0,-573,soilhumidity
1602176400,-40,30,-184,soilhumidity
1602176400,-40,60,-58,soilhumidity
1602176400,-40,90,-21,soilhumidity
1602176400,-20,0,-344,soilhumidity
1602176400,-20,30,-67,soilhumidity
1602176400,-20,60,-34,soilhumidity
1602176400,-20,90,-12,soilhumidity
1602180000,-60,0,-274,soilhumidity
1602180000,-60,30,-153,soilhumidity
1602180000,-60,60,-77,soilhumidity
1602180000,-60,90,-24,soilhumidity
1602180000,-40,0,-570,soilhumidity
1602180000,-40,30,-183,soilhumidity
1602180000,-40,60,-57,soilhumidity
1602180000,-40,90,-20,soilhumidity
1602180000,-20,0,-339,soilhumidity
1602180000,-20,30,-66,soilhumidity
1602180000,-20,60,-35,soilhumidity
1602180000,-20,90,-12,soilhumidity
1602183600,-60,0,-274,soilhumidity
1602183600,-60,30,-153,soilhumidity
1602183600,-60,60,-76,soilhumidity
1602183600,-60,90,-24,soilhumidity
1602183600,-40,0,-570,soilhumidity
1602183600,-40,30,-182,soilhumidity
1602183600,-40,60,-56,soilhumidity
1602183600,-40,90,-20,soilhumidity
1602183600,-20,0,-330,soilhumidity
1602183600,-20,30,-65,soilhumidity
1602183600,-20,60,-35,soilhumidity
1602183600,-20,90,-12,soilhumidity
1602187200,-60,0,-273,soilhumidity
1602187200,-60,30,-153,soilhumidity
1602187200,-60,60,-76,soilhumidity
1602187200,-60,90,-23,soilhumidity
1602187200,-40,0,-569,soilhumidity
1602187200,-40,30,-181,soilhumidity
1602187200,-40,60,-56,soilhumidity
1602187200,-40,90,-20,soilhumidity
1602187200,-20,0,-323,soilhumidity
1602187200,-20,30,-65,soilhumidity
1602187200,-20,60,-36,soilhumidity
1602187200,-20,90,-12,soilhumidity
1602190800,-60,0,-274,soilhumidity
1602190800,-60,30,-153,soilhumidity
1602190800,-60,60,-76,soilhumidity
1602190800,-60,90,-23,soilhumidity
1602190800,-40,0,-567,soilhumidity
1602190800,-40,30,-180,soilhumidity
1602190800,-40,60,-54,soilhumidity
1602190800,-40,90,-20,soilhumidity
1602190800,-20,0,-319,soilhumidity
1602190800,-20,30,-65,soilhumidity
1602190800,-20,60,-36,soilhumidity
1602190800,-20,90,-12,soilhumidity
1602194400,-60,0,-273,soilhumidity
1602194400,-60,30,-152,soilhumidity
1602194400,-60,60,-75,soilhumidity
1602194400,-60,90,-23,soilhumidity
1602194400,-40,0,-561,soilhumidity
1602194400,-40,30,-179,soilhumidity
1602194400,-40,60,-53,soilhumidity
1602194400,-40,90,-19,soilhumidity
1602194400,-20,0,-311,soilhumidity
1602194400,-20,30,-64,soilhumidity
1602194400,-20,60,-36,soilhumidity
1602194400,-20,90,-12,soilhumidity
1602198000,-60,0,-271,soilhumidity
1602198000,-60,30,-152,soilhumidity
1602198000,-60,60,-75,soilhumidity
1602198000,-60,90,-22,soilhumidity
1602198000,-40,0,-558,soilhumidity
1602198000,-40,30,-178,soilhumidity
1602198000,-40,60,-52,soilhumidity
1602198000,-40,90,-19,soilhumidity
1602198000,-20,0,-305,soilhumidity
1602198000,-20,30,-64,soilhumidity
1602198000,-20,60,-37,soilhumidity
1602198000,-20,90,-12,soilhumidity
1602201600,-60,0,-271,soilhumidity
1602201600,-60,30,-152,soilhumidity
1602201600,-60,60,-75,soilhumidity
1602201600,-60,90,-22,soilhumidity
1602201600,-40,0,-556,soilhumidity
1602201600,-40,30,-177,soilhumidity
1602201600,-40,60,-52,soilhumidity
1602201600,-40,90,-19,soilhumidity
1602201600,-20,0,-301,soilhumidity
1602201600,-20,30,-64,soilhumidity
1602201600,-20,60,-37,soilhumidity
1602201600,-20,90,-12,soilhumidity
1602205200,-60,0,-271,soilhumidity
1602205200,-60,30,-151,soilhumidity
1602205200,-60,60,-75,soilhumidity
1602205200,-60,90,-22,soilhumidity
1602205200,-40,0,-552,soilhumidity
1602205200,-40,30,-176,soilhumidity
1602205200,-40,60,-51,soilhumidity
1602205200,-40,90,-19,soilhumidity
1602205200,-20,0,-295,soilhumidity
1602205200,-20,30,-64,soilhumidity
1602205200,-20,60,-37,soilhumidity
1602205200,-20,90,-12,soilhumidity
1602208800,-60,0,-270,soilhumidity
1602208800,-60,30,-151,soilhumidity
1602208800,-60,60,-74,soilhumidity
1602208800,-60,90,-22,soilhumidity
1602208800,-40,0,-548,soilhumidity
1602208800,-40,30,-175,soilhumidity
1602208800,-40,60,-50,soilhumidity
1602208800,-40,90,-19,soilhumidity
1602208800,-20,0,-290,soilhumidity
1602208800,-20,30,-64,soilhumidity
1602208800,-20,60,-37,soilhumidity
1602208800,-20,90,-12,soilhumidity
1602212400,-60,0,-269,soilhumidity
1602212400,-60,30,-151,soilhumidity
1602212400,-60,60,-74,soilhumidity
1602212400,-60,90,-22,soilhumidity
1602212400,-40,0,-546,soilhumidity
1602212400,-40,30,-174,soilhumidity
1602212400,-40,60,-49,soilhumidity
1602212400,-40,90,-19,soilhumidity
1602212400,-20,0,-287,soilhumidity
1602212400,-20,30,-64,soilhumidity
1602212400,-20,60,-38,soilhumidity
1602212400,-20,90,-12,soilhumidity
1602216000,-60,0,-268,soilhumidity
1602216000,-60,30,-150,soilhumidity
1602216000,-60,60,-73,soilhumidity
1602216000,-60,90,-21,soilhumidity
1602216000,-40,0,-542,soilhumidity
1602216000,-40,30,-174,soilhumidity
1602216000,-40,60,-48,soilhumidity
1602216000,-40,90,-19,soilhumidity
1602216000,-20,0,-282,soilhumidity
1602216000,-20,30,-64,soilhumidity
1602216000,-20,60,-38,soilhumidity
1602216000,-20,90,-12,soilhumidity
1602219600,-60,0,-268,soilhumidity
1602219600,-60,30,-150,soilhumidity
1602219600,-60,60,-72,soilhumidity
1602219600,-60,90,-21,soilhumidity
1602219600,-40,0,-540,soilhumidity
1602219600,-40,30,-173,soilhumidity
1602219600,-40,60,-48,soilhumidity
1602219600,-40,90,-19,soilhumidity
1602219600,-20,0,-280,soilhumidity
1602219600,-20,30,-64,soilhumidity
1602219600,-20,60,-38,soilhumidity
1602219600,-20,90,-12,soilhumidity
1602223200,-60,0,-267,soilhumidity
1602223200,-60,30,-150,soilhumidity
1602223200,-60,60,-72,soilhumidity
1602223200,-60,90,-21,soilhumidity
1602223200,-40,0,-538,soilhumidity
1602223200,-40,30,-172,soilhumidity
1602223200,-40,60,-47,soilhumidity
1602223200,-40,90,-19,soilhumidity
1602223200,-20,0,-277,soilhumidity
1602223200,-20,30,-65,soilhumidity
1602223200,-20,60,-38,soilhumidity
1602223200,-20,90,-12,soilhumidity
1602226800,-60,0,-267,soilhumidity
1602226800,-60,30,-150,soilhumidity
1602226800,-60,60,-72,soilhumidity
1602226800,-60,90,-21,soilhumidity
1602226800,-40,0,-538,soilhumidity
1602226800,-40,30,-172,soilhumidity
1602226800,-40,60,-47,soilhumidity
1602226800,-40,90,-19,soilhumidity
1602226800,-20,0,-275,soilhumidity
1602226800,-20,30,-65,soilhumidity
1602226800,-20,60,-39,soilhumidity
1602226800,-20,90,-12,soilhumidity
1602230400,-60,0,-267,soilhumidity
1602230400,-60,30,-150,soilhumidity
1602230400,-60,60,-72,soilhumidity
1602230400,-60,90,-21,soilhumidity
1602230400,-40,0,-539,soilhumidity
1602230400,-40,30,-172,soilhumidity
1602230400,-40,60,-46,soilhumidity
1602230400,-40,90,-19,soilhumidity
1602230400,-20,0,-274,soilhumidity
1602230400,-20,30,-65,soilhumidity
1602230400,-20,60,-39,soilhumidity
1602230400,-20,90,-12,soilhumidity
1602234000,-60,0,-266,soilhumidity
1602234000,-60,30,-150,soilhumidity
1602234000,-60,60,-72,soilhumidity
1602234000,-60,90,-21,soilhumidity
1602234000,-40,0,-538,soilhumidity
1602234000,-40,30,-172,soilhumidity
1602234000,-40,60,-46,soilhumidity
1602234000,-40,90,-19,soilhumidity
1602234000,-20,0,-274,soilhumidity
1602234000,-20,30,-65,soilhumidity
1602234000,-20,60,-40,soilhumidity
1602234000,-20,90,-12,soilhumidity
1602237600,-60,0,-266,soilhumidity
1602237600,-60,30,-150,soilhumidity
1602237600,-60,60,-71,soilhumidity
1602237600,-60,90,-21,soilhumidity
1602237600,-40,0,-540,soilhumidity
1602237600,-40,30,-172,soilhumidity
1602237600,-40,60,-46,soilhumidity
1602237600,-40,90,-19,soilhumidity
1602237600,-20,0,-274,soilhumidity
1602237600,-20,30,-65,soilhumidity
1602237600,-20,60,-40,soilhumidity
1602237600,-20,90,-12,soilhumidity
1602241200,-60,0,-264,soilhumidity
1602241200,-60,30,-149,soilhumidity
1602241200,-60,60,-71,soilhumidity
1602241200,-60,90,-21,soilhumidity
1602241200,-40,0,-541,soilhumidity
1602241200,-40,30,-172,soilhumidity
1602241200,-40,60,-46,soilhumidity
1602241200,-40,90,-19,soilhumidity
1602241200,-20,0,-274,soilhumidity
1602241200,-20,30,-65,soilhumidity
1602241200,-20,60,-40,soilhumidity
1602241200,-20,90,-13,soilhumidity
1602244800,-60,0,-264,soilhumidity
1602244800,-60,30,-150,soilhumidity
1602244800,-60,60,-70,soilhumidity
1602244800,-60,90,-21,soilhumidity
1602244800,-40,0,-542,soilhumidity
1602244800,-40,30,-171,soilhumidity
1602244800,-40,60,-45,soilhumidity
1602244800,-40,90,-19,soilhumidity
1602244800,-20,0,-273,soilhumidity
1602244800,-20,30,-65,soilhumidity
1602244800,-20,60,-41,soilhumidity
1602244800,-20,90,-12,soilhumidity
1602248400,-60,0,-264,soilhumidity
1602248400,-60,30,-149,soilhumidity
1602248400,-60,60,-70,soilhumidity
1602248400,-60,90,-21,soilhumidity
1602248400,-40,0,-544,soilhumidity
1602248400,-40,30,-171,soilhumidity
1602248400,-40,60,-45,soilhumidity
1602248400,-40,90,-19,soilhumidity
1602248400,-20,0,-272,soilhumidity
1602248400,-20,30,-64,soilhumidity
1602248400,-20,60,-42,soilhumidity
1602248400,-20,90,-12,soilhumidity
1602252000,-60,0,-264,soilhumidity
1602252000,-60,30,-149,soilhumidity
1602252000,-60,60,-70,soilhumidity
1602252000,-60,90,-20,soilhumidity
1602252000,-40,0,-547,soilhumidity
1602252000,-40,30,-170,soilhumidity
1602252000,-40,60,-45,soilhumidity
1602252000,-40,90,-19,soilhumidity
1602252000,-20,0,-271,soilhumidity
1602252000,-20,30,-63,soilhumidity
1602252000,-20,60,-42,soilhumidity
1602252000,-20,90,-12,soilhumidity
1602255600,-60,0,-263,soilhumidity
1602255600,-60,30,-149,soilhumidity
1602255600,-60,60,-70,soilhumidity
1602255600,-60,90,-20,soilhumidity
1602255600,-40,0,-548,soilhumidity
1602255600,-40,30,-170,soilhumidity
1602255600,-40,60,-44,soilhumidity
1602255600,-40,90,-19,soilhumidity
1602255600,-20,0,-269,soilhumidity
1602255600,-20,30,-63,soilhumidity
1602255600,-20,60,-42,soilhumidity
1602255600,-20,90,-13,soilhumidity
1602259200,-60,0,-263,soilhumidity
1602259200,-60,30,-149,soilhumidity
1602259200,-60,60,-69,soilhumidity
1602259200,-60,90,-20,soilhumidity
1602259200,-40,0,-550,soilhumidity
1602259200,-40,30,-169,soilhumidity
1602259200,-40,60,-44,soilhumidity
1602259200,-40,90,-18,soilhumidity
1602259200,-20,0,-266,soilhumidity
1602259200,-20,30,-61,soilhumidity
1602259200,-20,60,-43,soilhumidity
1602259200,-20,90,-12,soilhumidity
1602262800,-60,0,-263,soilhumidity
1602262800,-60,30,-148,soilhumidity
1602262800,-60,60,-68,soilhumidity
1602262800,-60,90,-20,soilhumidity
1602262800,-40,0,-550,soilhumidity
1602262800,-40,30,-169,soilhumidity
1602262800,-40,60,-44,soilhumidity
1602262800,-40,90,-18,soilhumidity
1602262800,-20,0,-262,soilhumidity
1602262800,-20,30,-60,soilhumidity
1602262800,-20,60,-43,soilhumidity
1602262800,-20,90,-12,soilhumidity
1602266400,-60,0,-262,soilhumidity
1602266400,-60,30,-148,soilhumidity
1602266400,-60,60,-68,soilhumidity
1602266400,-60,90,-20,soilhumidity
1602266400,-40,0,-547,soilhumidity
1602266400,-40,30,-167,soilhumidity
1602266400,-40,60,-44,soilhumidity
1602266400,-40,90,-18,soilhumidity
1602266400,-20,0,-259,soilhumidity
1602266400,-20,30,-60,soilhumidity
1602266400,-20,60,-44,soilhumidity
1602266400,-20,90,-12,soilhumidity
1602270000,-60,0,-261,soilhumidity
1602270000,-60,30,-148,soilhumidity
1602270000,-60,60,-68,soilhumidity
1602270000,-60,90,-19,soilhumidity
1602270000,-40,0,-546,soilhumidity
1602270000,-40,30,-167,soilhumidity
1602270000,-40,60,-44,soilhumidity
1602270000,-40,90,-18,soilhumidity
1602270000,-20,0,-254,soilhumidity
1602270000,-20,30,-59,soilhumidity
1602270000,-20,60,-43,soilhumidity
1602270000,-20,90,-12,soilhumidity
1602273600,-60,0,-260,soilhumidity
1602273600,-60,30,-148,soilhumidity
1602273600,-60,60,-68,soilhumidity
1602273600,-60,90,-19,soilhumidity
1602273600,-40,0,-543,soilhumidity
1602273600,-40,30,-166,soilhumidity
1602273600,-40,60,-43,soilhumidity
1602273600,-40,90,-18,soilhumidity
1602273600,-20,0,-251,soilhumidity
1602273600,-20,30,-59,soilhumidity
1602273600,-20,60,-43,soilhumidity
1602273600,-20,90,-12,soilhumidity
1602277200,-60,0,-260,soilhumidity
1602277200,-60,30,-147,soilhumidity
1602277200,-60,60,-67,soilhumidity
1602277200,-60,90,-19,soilhumidity
1602277200,-40,0,-540,soilhumidity
1602277200,-40,30,-165,soilhumidity
1602277200,-40,60,-43,soilhumidity
1602277200,-40,90,-18,soilhumidity
1602277200,-20,0,-249,soilhumidity
1602277200,-20,30,-59,soilhumidity
1602277200,-20,60,-43,soilhumidity
1602277200,-20,90,-12,soilhumidity
1602280800,-60,0,-261,soilhumidity
1602280800,-60,30,-147,soilhumidity
1602280800,-60,60,-67,soilhumidity
1602280800,-60,90,-19,soilhumidity
1602280800,-40,0,-536,soilhumidity
1602280800,-40,30,-164,soilhumidity
1602280800,-40,60,-42,soilhumidity
1602280800,-40,90,-18,soilhumidity
1602280800,-20,0,-244,soilhumidity
1602280800,-20,30,-59,soilhumidity
1602280800,-20,60,-43,soilhumidity
1602280800,-20,90,-12,soilhumidity
1602284400,-60,0,-260,soilhumidity
1602284400,-60,30,-147,soilhumidity
1602284400,-60,60,-67,soilhumidity
1602284400,-60,90,-19,soilhumidity
1602284400,-40,0,-534,soilhumidity
1602284400,-40,30,-163,soilhumidity
1602284400,-40,60,-42,soilhumidity
1602284400,-40,90,-18,soilhumidity
1602284400,-20,0,-239,soilhumidity
1602284400,-20,30,-59,soilhumidity
1602284400,-20,60,-43,soilhumidity
1602284400,-20,90,-12,soilhumidity
1602288000,-60,0,-260,soilhumidity
1602288000,-60,30,-147,soilhumidity
1602288000,-60,60,-66,soilhumidity
1602288000,-60,90,-19,soilhumidity
1602288000,-40,0,-530,soilhumidity
1602288000,-40,30,-163,soilhumidity
1602288000,-40,60,-42,soilhumidity
1602288000,-40,90,-18,soilhumidity
1602288000,-20,0,-235,soilhumidity
1602288000,-20,30,-59,soilhumidity
1602288000,-20,60,-43,soilhumidity
1602288000,-20,90,-12,soilhumidity
1602291600,-60,0,-259,soilhumidity
1602291600,-60,30,-147,soilhumidity
1602291600,-60,60,-66,soilhumidity
1602291600,-60,90,-19,soilhumidity
1602291600,-40,0,-527,soilhumidity
1602291600,-40,30,-162,soilhumidity
1602291600,-40,60,-41,soilhumidity
1602291600,-40,90,-18,soilhumidity
1602291600,-20,0,-232,soilhumidity
1602291600,-20,30,-60,soilhumidity
1602291600,-20,60,-43,soilhumidity
1602291600,-20,90,-12,soilhumidity
1602295200,-60,0,-259,soilhumidity
1602295200,-60,30,-146,soilhumidity
1602295200,-60,60,-65,soilhumidity
1602295200,-60,90,-19,soilhumidity
1602295200,-40,0,-523,soilhumidity
1602295200,-40,30,-161,soilhumidity
1602295200,-40,60,-41,soilhumidity
1602295200,-40,90,-18,soilhumidity
1602295200,-20,0,-230,soilhumidity
1602295200,-20,30,-60,soilhumidity
1602295200,-20,60,-43,soilhumidity
1602295200,-20,90,-12,soilhumidity
1602298800,-60,0,-258,soilhumidity
1602298800,-60,30,-146,soilhumidity
1602298800,-60,60,-65,soilhumidity
1602298800,-60,90,-19,soilhumidity
1602298800,-40,0,-520,soilhumidity
1602298800,-40,30,-160,soilhumidity
1602298800,-40,60,-41,soilhumidity
1602298800,-40,90,-18,soilhumidity
1602298800,-20,0,-228,soilhumidity
1602298800,-20,30,-60,soilhumidity
1602298800,-20,60,-42,soilhumidity
1602298800,-20,90,-12,soilhumidity
1602302400,-60,0,-258,soilhumidity
1602302400,-60,30,-146,soilhumidity
1602302400,-60,60,-65,soilhumidity
1602302400,-60,90,-19,soilhumidity
1602302400,-40,0,-516,soilhumidity
1602302400,-40,30,-159,soilhumidity
1602302400,-40,60,-40,soilhumidity
1602302400,-40,90,-18,soilhumidity
1602302400,-20,0,-225,soilhumidity
1602302400,-20,30,-60,soilhumidity
1602302400,-20,60,-42,soilhumidity
1602302400,-20,90,-12,soilhumidity
1602306000,-60,0,-256,soilhumidity
1602306000,-60,30,-146,soilhumidity
1602306000,-60,60,-64,soilhumidity
1602306000,-60,90,-19,soilhumidity
1602306000,-40,0,-515,soilhumidity
1602306000,-40,30,-159,soilhumidity
1602306000,-40,60,-40,soilhumidity
1602306000,-40,90,-18,soilhumidity
1602306000,-20,0,-223,soilhumidity
1602306000,-20,30,-60,soilhumidity
1602306000,-20,60,-42,soilhumidity
1602306000,-20,90,-12,soilhumidity
1602309600,-60,0,-256,soilhumidity
1602309600,-60,30,-145,soilhumidity
1602309600,-60,60,-64,soilhumidity
1602309600,-60,90,-19,soilhumidity
1602309600,-40,0,-514,soilhumidity
1602309600,-40,30,-158,soilhumidity
1602309600,-40,60,-40,soilhumidity
1602309600,-40,90,-18,soilhumidity
1602309600,-20,0,-223,soilhumidity
1602309600,-20,30,-61,soilhumidity
1602309600,-20,60,-42,soilhumidity
1602309600,-20,90,-12,soilhumidity
1602313200,-60,0,-255,soilhumidity
1602313200,-60,30,-145,soilhumidity
1602313200,-60,60,-64,soilhumidity
1602313200,-60,90,-19,soilhumidity
1602313200,-40,0,-516,soilhumidity
1602313200,-40,30,-158,soilhumidity
1602313200,-40,60,-40,soilhumidity
1602313200,-40,90,-18,soilhumidity
1602313200,-20,0,-222,soilhumidity
1602313200,-20,30,-61,soilhumidity
1602313200,-20,60,-43,soilhumidity
1602313200,-20,90,-12,soilhumidity
1602316800,-60,0,-256,soilhumidity
1602316800,-60,30,-145,soilhumidity
1602316800,-60,60,-63,soilhumidity
1602316800,-60,90,-18,soilhumidity
1602316800,-40,0,-514,soilhumidity
1602316800,-40,30,-158,soilhumidity
1602316800,-40,60,-40,soilhumidity
1602316800,-40,90,-18,soilhumidity
1602316800,-20,0,-223,soilhumidity
1602316800,-20,30,-62,soilhumidity
1602316800,-20,60,-43,soilhumidity
1602316800,-20,90,-12,soilhumidity
1602320400,-60,0,-256,soilhumidity
1602320400,-60,30,-145,soilhumidity
1602320400,-60,60,-63,soilhumidity
1602320400,-60,90,-18,soilhumidity
1602320400,-40,0,-514,soilhumidity
1602320400,-40,30,-158,soilhumidity
1602320400,-40,60,-40,soilhumidity
1602320400,-40,90,-18,soilhumidity
1602320400,-20,0,-223,soilhumidity
1602320400,-20,30,-63,soilhumidity
1602320400,-20,60,-44,soilhumidity
1602320400,-20,90,-13,soilhumidity
1602324000,-60,0,-254,soilhumidity
1602324000,-60,30,-145,soilhumidity
1602324000,-60,60,-63,soilhumidity
1602324000,-60,90,-19,soilhumidity
1602324000,-40,0,-516,soilhumidity
1602324000,-40,30,-157,soilhumidity
1602324000,-40,60,-40,soilhumidity
1602324000,-40,90,-18,soilhumidity
1602324000,-20,0,-226,soilhumidity
1602324000,-20,30,-63,soilhumidity
1602324000,-20,60,-44,soilhumidity
1602324000,-20,90,-13,soilhumidity
1602327600,-60,0,-253,soilhumidity
1602327600,-60,30,-145,soilhumidity
1602327600,-60,60,-63,soilhumidity
1602327600,-60,90,-19,soilhumidity
1602327600,-40,0,-516,soilhumidity
1602327600,-40,30,-157,soilhumidity
1602327600,-40,60,-40,soilhumidity
1602327600,-40,90,-18,soilhumidity
1602327600,-20,0,-229,soilhumidity
1602327600,-20,30,-63,soilhumidity
1602327600,-20,60,-45,soilhumidity
1602327600,-20,90,-13,soilhumidity
1602331200,-60,0,-254,soilhumidity
1602331200,-60,30,-144,soilhumidity
1602331200,-60,60,-62,soilhumidity
1602331200,-60,90,-18,soilhumidity
1602331200,-40,0,-516,soilhumidity
1602331200,-40,30,-157,soilhumidity
1602331200,-40,60,-40,soilhumidity
1602331200,-40,90,-18,soilhumidity
1602331200,-20,0,-229,soilhumidity
1602331200,-20,30,-63,soilhumidity
1602331200,-20,60,-46,soilhumidity
1602331200,-20,90,-13,soilhumidity
1602334800,-60,0,-253,soilhumidity
1602334800,-60,30,-144,soilhumidity
1602334800,-60,60,-61,soilhumidity
1602334800,-60,90,-18,soilhumidity
1602334800,-40,0,-519,soilhumidity
1602334800,-40,30,-157,soilhumidity
1602334800,-40,60,-40,soilhumidity
1602334800,-40,90,-18,soilhumidity
1602334800,-20,0,-229,soilhumidity
1602334800,-20,30,-62,soilhumidity
1602334800,-20,60,-46,soilhumidity
1602334800,-20,90,-13,soilhumidity
1602338400,-60,0,-253,soilhumidity
1602338400,-60,30,-144,soilhumidity
1602338400,-60,60,-61,soilhumidity
1602338400,-60,90,-18,soilhumidity
1602338400,-40,0,-519,soilhumidity
1602338400,-40,30,-157,soilhumidity
1602338400,-40,60,-40,soilhumidity
1602338400,-40,90,-18,soilhumidity
1602338400,-20,0,-228,soilhumidity
1602338400,-20,30,-61,soilhumidity
1602338400,-20,60,-47,soilhumidity
1602338400,-20,90,-13,soilhumidity
1602342000,-60,0,-253,soilhumidity
1602342000,-60,30,-144,soilhumidity
1602342000,-60,60,-61,soilhumidity
1602342000,-60,90,-18,soilhumidity
1602342000,-40,0,-519,soilhumidity
1602342000,-40,30,-156,soilhumidity
1602342000,-40,60,-40,soilhumidity
1602342000,-40,90,-18,soilhumidity
1602342000,-20,0,-227,soilhumidity
1602342000,-20,30,-60,soilhumidity
1602342000,-20,60,-47,soilhumidity
1602342000,-20,90,-13,soilhumidity
1602345600,-60,0,-253,soilhumidity
1602345600,-60,30,-144,soilhumidity
1602345600,-60,60,-60,soilhumidity
1602345600,-60,90,-18,soilhumidity
1602345600,-40,0,-519,soilhumidity
1602345600,-40,30,-155,soilhumidity
1602345600,-40,60,-40,soilhumidity
1602345600,-40,90,-18,soilhumidity
1602345600,-20,0,-224,soilhumidity
1602345600,-20,30,-60,soilhumidity
1602345600,-20,60,-48,soilhumidity
1602345600,-20,90,-12,soilhumidity
1602349200,-60,0,-252,soilhumidity
1602349200,-60,30,-143,soilhumidity
1602349200,-60,60,-60,soilhumidity
1602349200,-60,90,-18,soilhumidity
1602349200,-40,0,-520,soilhumidity
1602349200,-40,30,-155,soilhumidity
1602349200,-40,60,-40,soilhumidity
1602349200,-40,90,-18,soilhumidity
1602349200,-20,0,-221,soilhumidity
1602349200,-20,30,-60,soilhumidity
1602349200,-20,60,-48,soilhumidity
1602349200,-20,90,-13,soilhumidity
1602352800,-60,0,-252,soilhumidity
1602352800,-60,30,-143,soilhumidity
1602352800,-60,60,-60,soilhumidity
1602352800,-60,90,-18,soilhumidity
1602352800,-40,0,-517,soilhumidity
1602352800,-40,30,-154,soilhumidity
1602352800,-40,60,-40,soilhumidity
1602352800,-40,90,-18,soilhumidity
1602352800,-20,0,-219,soilhumidity
1602352800,-20,30,-60,soilhumidity
1602352800,-20,60,-48,soilhumidity
1602352800,-20,90,-12,soilhumidity
1602356400,-60,0,-251,soilhumidity
1602356400,-60,30,-143,soilhumidity
1602356400,-60,60,-59,soilhumidity
1602356400,-60,90,-18,soilhumidity
1602356400,-40,0,-513,soilhumidity
1602356400,-40,30,-153,soilhumidity
1602356400,-40,60,-40,soilhumidity
1602356400,-40,90,-18,soilhumidity
1602356400,-20,0,-216,soilhumidity
1602356400,-20,30,-59,soilhumidity
1602356400,-20,60,-48,soilhumidity
1602356400,-20,90,-12,soilhumidity
1602360000,-60,0,-250,soilhumidity
1602360000,-60,30,-143,soilhumidity
1602360000,-60,60,-59,soilhumidity
1602360000,-60,90,-18,soilhumidity
1602360000,-40,0,-512,soilhumidity
1602360000,-40,30,-153,soilhumidity
1602360000,-40,60,-40,soilhumidity
1602360000,-40,90,-18,soilhumidity
1602360000,-20,0,-214,soilhumidity
1602360000,-20,30,-59,soilhumidity
1602360000,-20,60,-48,soilhumidity
1602360000,-20,90,-12,soilhumidity
1602363600,-60,0,-249,soilhumidity
1602363600,-60,30,-142,soilhumidity
1602363600,-60,60,-59,soilhumidity
1602363600,-60,90,-18,soilhumidity
1602363600,-40,0,-509,soilhumidity
1602363600,-40,30,-152,soilhumidity
1602363600,-40,60,-39,soilhumidity
1602363600,-40,90,-18,soilhumidity
1602363600,-20,0,-212,soilhumidity
1602363600,-20,30,-60,soilhumidity
1602363600,-20,60,-48,soilhumidity
1602363600,-20,90,-12,soilhumidity
1602367200,-60,0,-249,soilhumidity
1602367200,-60,30,-142,soilhumidity
1602367200,-60,60,-58,soilhumidity
1602367200,-60,90,-18,soilhumidity
1602367200,-40,0,-505,soilhumidity
1602367200,-40,30,-151,soilhumidity
1602367200,-40,60,-39,soilhumidity
1602367200,-40,90,-18,soilhumidity
1602367200,-20,0,-211,soilhumidity
1602367200,-20,30,-60,soilhumidity
1602367200,-20,60,-48,soilhumidity
1602367200,-20,90,-12,soilhumidity
1602370800,-60,0,-249,soilhumidity
1602370800,-60,30,-142,soilhumidity
1602370800,-60,60,-58,soilhumidity
1602370800,-60,90,-18,soilhumidity
1602370800,-40,0,-504,soilhumidity
1602370800,-40,30,-150,soilhumidity
1602370800,-40,60,-39,soilhumidity
1602370800,-40,90,-18,soilhumidity
1602370800,-20,0,-210,soilhumidity
1602370800,-20,30,-60,soilhumidity
1602370800,-20,60,-48,soilhumidity
1602370800,-20,90,-12,soilhumidity
1602374400,-60,0,-248,soilhumidity
