timestamp,value,type
1606201200,2.25,temperature
1606204800,1.285,temperature
1606208400,4.07,temperature
1606212000,6.96,temperature
1606215600,9.435,temperature
1606219200,9.815,temperature
1606222800,9.83,temperature
1606226400,9.915,temperature
1606230000,9.805,temperature
1606233600,9.03,temperature
1606237200,7.07,temperature
1606240800,4.49,temperature
1606244400,4.96,temperature
1606248000,5.285,temperature
1606251600,4.795,temperature
1606255200,3.055,temperature
1606258800,2.51,temperature
1606262400,2.395,temperature
1606266000,1.865,temperature
1606269600,1.165,temperature
1606273200,0.720000000000002,temperature
1606276800,0.564999999999998,temperature
1606280400,0.994999999999997,temperature
1606284000,0.835000000000001,temperature
1606287600,0.584999999999997,temperature
1606291200,2.595,temperature
1606294800,4.92,temperature
1606298400,7.425,temperature
1606302000,9.715,temperature
1606305600,11.09,temperature
1606309200,11.91,temperature
1606312800,12.205,temperature
1606316400,11.805,temperature
1606320000,10.59,temperature
1606323600,6.67,temperature
1606327200,3.495,temperature
1606330800,3.345,temperature
1606334400,3.33,temperature
1606338000,3.47,temperature
1606341600,3.2,temperature
1606345200,2.82,temperature
1606348800,2.72,temperature
1606352400,2.375,temperature
1606356000,1.785,temperature
1606359600,0.905,temperature
1606363200,1.245,temperature
1606366800,2.26,temperature
1606370400,3.38,temperature
1606374000,4.085,temperature
1606377600,4.69,temperature
1606381200,5.525,temperature
1606384800,6.275,temperature
1606388400,6.935,temperature
1606392000,8.085,temperature
1606395600,8.8,temperature
1606399200,9.5,temperature
1606402800,9.245,temperature
1606406400,8.315,temperature
1606410000,6.495,temperature
1606413600,5.19,temperature
1606417200,3.11,temperature
1606420800,2.115,temperature
1606424400,2.12,temperature
1606428000,2.225,temperature
1606431600,1.645,temperature
1606435200,0.879999999999999,temperature
1606438800,2.495,temperature
1606442400,3.445,temperature
1606446000,3.87,temperature
1606449600,4.605,temperature
1606453200,4.93,temperature
1606456800,4.93,temperature
1606460400,5.135,temperature
1606464000,5.425,temperature
1606467600,5.8,temperature
1606471200,5.82,temperature
1606474800,6.09,temperature
1606478400,6.39,temperature
1606482000,6.785,temperature
1606485600,7.3,temperature
1606489200,7.385,temperature
1606492800,7.235,temperature
1606496400,7.13,temperature
1606500000,7.105,temperature
1606503600,7.125,temperature
1606507200,7.135,temperature
1606510800,6.995,temperature
1606514400,6.76,temperature
1606518000,6.57,temperature
1606521600,6.35,temperature
1606525200,6.15,temperature
1606528800,6.185,temperature
1606532400,6.215,temperature
1606536000,6.235,temperature
1606539600,6.245,temperature
1606543200,6.17,temperature
1606546800,6.035,temperature
1606550400,5.855,temperature
1606554000,5.815,temperature
1606557600,5.92,temperature
1606561200,6.39,temperature
1606564800,6.65,temperature
1606568400,6.85,temperature
1606572000,7.105,temperature
1606575600,7.11,temperature
1606579200,6.93,temperature
1606582800,6.825,temperature
1606586400,6.835,temperature
1606590000,6.855,temperature
1606593600,6.885,temperature
1606597200,6.91,temperature
1606600800,7.015,temperature
1606604400,6.935,temperature
1606608000,6.95,temperature
1606611600,6.93,temperature
1606615200,7.035,temperature
1606618800,7.2,temperature
1606622400,7.395,temperature
1606626000,7.315,temperature
1606629600,7.455,temperature
1606633200,7.44,temperature
1606636800,7.205,temperature
1606640400,7.23,temperature
1606644000,7.215,temperature
1606647600,7.22,temperature
1606651200,7.35,temperature
1606654800,7.455,temperature
1606658400,7.595,temperature
1606662000,7.9,temperature
1606665600,8.095,temperature
1606669200,8.12,temperature
1606672800,8.15,temperature
1606676400,8.21,temperature
1606680000,8.23,temperature
1606683600,7.68,temperature
1606687200,7.01,temperature
1606690800,6.195,temperature
1606694400,5.4,temperature
1606698000,4.92,temperature
1606701600,4.215,temperature
1606705200,3.1,temperature
1606708800,2.725,temperature
1606712400,2.73,temperature
1606716000,2.19,temperature
1606719600,2.24,temperature
1606723200,2.405,temperature
1606726800,4.11,temperature
1606730400,5.925,temperature
1606734000,7.385,temperature
1606737600,8.295,temperature
1606741200,9.285,temperature
1606744800,9.375,temperature
1606748400,9.095,temperature
1606752000,8.105,temperature
1606755600,5.465,temperature
1606759200,3.44,temperature
1606762800,2.705,temperature
1606766400,2.25,temperature
1606770000,2.025,temperature
1606773600,1.285,temperature
1606777200,1.245,temperature
1606780800,1.035,temperature
1606784400,1.635,temperature
1606788000,2.15,temperature
1606791600,1.905,temperature
1606795200,1.13,temperature
1606798800,0.160000000000001,temperature
1606802400,1.735,temperature
1606806000,1.315,temperature
1606809600,2.235,temperature
1606813200,3.41,temperature
1606816800,3.78,temperature
1606820400,4.355,temperature
1606824000,4.755,temperature
1606827600,4.99,temperature
1606831200,5.195,temperature
1606834800,5.23,temperature
1606838400,4.93,temperature
1606842000,4.765,temperature
1606845600,5.155,temperature
1606849200,5.365,temperature
1606852800,5.35,temperature
1606856400,5.205,temperature
1606860000,5.04,temperature
1606863600,4.965,temperature
1606867200,5.105,temperature
1606870800,5.71,temperature
1606874400,6.9,temperature
1606878000,6.465,temperature
1606881600,5.94,temperature
1606885200,6.22,temperature
1606888800,5.845,temperature
1606892400,3.94,temperature
1606896000,4.05,temperature
1606899600,3.66,temperature
1606903200,4.005,temperature
1606906800,3.96,temperature
1606910400,3.69,temperature
1606914000,3.88,temperature
1606917600,3.83,temperature
1606921200,3.72,temperature
1606924800,3.48,temperature
1606928400,3.435,temperature
1606932000,3.35,temperature
1606935600,3.24,temperature
1606939200,3.105,temperature
1606942800,3.015,temperature
1606946400,2.915,temperature
1606950000,2.835,temperature
1606953600,2.64,temperature
1606957200,2.34,temperature
1606960800,2.155,temperature
1606964400,2.235,temperature
1606968000,2.42,temperature
1606971600,2.59,temperature
1606975200,2.695,temperature
1606978800,2.695,temperature
1606982400,2.93,temperature
1606986000,3.66,temperature
1606989600,4.4,temperature
1606993200,5.58,temperature
1606996800,6.745,temperature
1607000400,6.985,temperature
1607004000,7.215,temperature
1607007600,7.41,temperature
1607011200,6.81,temperature
1607014800,4.62,temperature
1607018400,4.07,temperature
1607022000,2.55,temperature
1607025600,3,temperature
1607029200,3.305,temperature
1607032800,3.77,temperature
1607036400,4.045,temperature
1607040000,4.175,temperature
1607043600,4.215,temperature
1607047200,4.26,temperature
1607050800,4.285,temperature
1607054400,4.38,temperature
1607058000,3.845,temperature
1607061600,2.97,temperature
1607065200,1.86,temperature
1607068800,1.13,temperature
1607072400,2.245,temperature
1607076000,3.485,temperature
1607079600,4.755,temperature
1607083200,7.715,temperature
1607086800,10.205,temperature
1607090400,11.135,temperature
1607094000,13.05,temperature
1607097600,13.035,temperature
1607101200,11.735,temperature
1607104800,11.645,temperature
1607108400,11.175,temperature
1607112000,12.085,temperature
1607115600,12.8,temperature
1607119200,14.155,temperature
1607122800,14.18,temperature
1607126400,14.285,temperature
1607130000,12.965,temperature
1607133600,11.35,temperature
1607137200,10.76,temperature
1607140800,10.695,temperature
1607144400,10.625,temperature
1607148000,10.725,temperature
1607151600,10.715,temperature
1607155200,10.54,temperature
1607158800,11.145,temperature
1607162400,10.955,temperature
1607166000,9.095,temperature
1607169600,8.415,temperature
1607173200,7.76,temperature
1607176800,8.015,temperature
1607180400,8.435,temperature
1607184000,8.59,temperature
1607187600,8.485,temperature
1607191200,7.575,temperature
1607194800,7.325,temperature
1607198400,7.125,temperature
1607202000,7.18,temperature
1607205600,6.725,temperature
1607209200,6.295,temperature
1607212800,6.175,temperature
1607216400,6.525,temperature
1607220000,9.265,temperature
1607223600,10.6,temperature
1607227200,10.46,temperature
1607230800,10.335,temperature
1607234400,10.24,temperature
1607238000,8.775,temperature
1607241600,8.695,temperature
1607245200,7.97,temperature
1607248800,5.13,temperature
1607252400,5.29,temperature
1607256000,6.14,temperature
1607259600,6.88,temperature
1607263200,6.545,temperature
1607266800,6.04,temperature
1607270400,5.97,temperature
1607274000,6.285,temperature
1607277600,6.265,temperature
1607281200,6.31,temperature
1607284800,5.365,temperature
1607288400,3.34,temperature
1607292000,2.955,temperature
1607295600,3.24,temperature
1607299200,2.355,temperature
1607302800,3.82,temperature
1607306400,5.73,temperature
1607310000,6.055,temperature
1607313600,4.85,temperature
1607317200,3.985,temperature
1607320800,3.59,temperature
1607324400,3.78,temperature
1607328000,5.125,temperature
1607331600,7.105,temperature
1607335200,9.395,temperature
1588806000,0,irrigations
1588809600,0,irrigations
1588813200,0,irrigations
1588816800,0,irrigations
1588820400,0,irrigations
1588824000,0,irrigations
1588827600,0,irrigations
1588831200,0,irrigations
1588834800,0,irrigations
1588838400,0,irrigations
1588842000,0,irrigations
1588845600,0,irrigations
1588849200,0,irrigations
1588852800,0,irrigations
1588856400,0,irrigations
1588860000,0,irrigations
1588863600,0.77644,irrigations
1588867200,0.90804,irrigations
1588870800,1.65252,irrigations
1588874400,0.8366,irrigations
1588878000,0.55272,irrigations
1588881600,0,irrigations
1588885200,0,irrigations
1588888800,0,irrigations
1588892400,0,irrigations
1588896000,0,irrigations
1588899600,0,irrigations
1588903200,0,irrigations
1588906800,0,irrigations
1588910400,0,irrigations
1588914000,0,irrigations
1588917600,0,irrigations
1588921200,0,irrigations
1588924800,0,irrigations
1588928400,0,irrigations
1588932000,0,irrigations
1588935600,0,irrigations
1588939200,0,irrigations
1588942800,0,irrigations
1588946400,0,irrigations
1588950000,0,irrigations
1588953600,0,irrigations
1588957200,0,irrigations
1588960800,0,irrigations
1588964400,0,irrigations
1588968000,0,irrigations
1588971600,0,irrigations
1588975200,0,irrigations
1588978800,0,irrigations
1588982400,0,irrigations
1588986000,0,irrigations
1588989600,0,irrigations
1588993200,0,irrigations
1588996800,0,irrigations
1589000400,0,irrigations
1589004000,0,irrigations
1589007600,0,irrigations
1589011200,0,irrigations
1589014800,0,irrigations
1589018400,0.221839999999999,irrigations
1589022000,3.03244,irrigations
1589025600,0.654239999999999,irrigations
1589029200,0,irrigations
1589032800,0,irrigations
1589036400,0,irrigations
1589040000,0,irrigations
1589043600,0,irrigations
1589047200,0,irrigations
1589050800,0,irrigations
1589054400,0,irrigations
1589058000,0,irrigations
1589061600,0,irrigations
1589065200,0,irrigations
1589068800,0,irrigations
1589072400,0,irrigations
1589076000,0,irrigations
1589079600,0,irrigations
1589083200,0,irrigations
1589086800,0,irrigations
1589090400,0,irrigations
1589094000,0,irrigations
1589097600,0,irrigations
1589101200,0,irrigations
1589104800,0,irrigations
1589108400,0,irrigations
1589112000,0,irrigations
1589115600,0,irrigations
1589119200,0,irrigations
1589122800,0,irrigations
1589126400,0,irrigations
1589130000,0,irrigations
1589133600,0,irrigations
1589137200,0,irrigations
1589140800,0,irrigations
1589144400,0,irrigations
1589148000,0,irrigations
1589151600,0,irrigations
1589155200,0,irrigations
1589158800,0,irrigations
1589162400,0,irrigations
1589166000,0,irrigations
1589169600,0,irrigations
1589173200,0,irrigations
1589176800,0,irrigations
1589180400,0,irrigations
1589184000,0.0376,irrigations
1589187600,0.00188,irrigations
1589191200,0,irrigations
1589194800,0,irrigations
1589198400,0.07896,irrigations
1589202000,1.59612,irrigations
1589205600,1.83676,irrigations
1589209200,0,irrigations
1589212800,0.00188,irrigations
1589216400,0,irrigations
1589220000,0,irrigations
1589223600,0,irrigations
1589227200,0,irrigations
1589230800,0,irrigations
1589234400,0,irrigations
1589238000,0,irrigations
1589241600,0,irrigations
1589245200,0,irrigations
1589248800,0,irrigations
1589252400,0,irrigations
1589256000,0,irrigations
1589259600,0,irrigations
1589263200,0,irrigations
1589266800,0,irrigations
1589270400,0,irrigations
1589274000,0,irrigations
1589277600,0,irrigations
1589281200,0,irrigations
1589284800,0,irrigations
1589288400,0,irrigations
1589292000,0,irrigations
1589295600,0,irrigations
1589299200,0,irrigations
1589302800,0,irrigations
1589306400,0,irrigations
1589310000,0,irrigations
1589313600,0,irrigations
1589317200,0,irrigations
1589320800,0,irrigations
1589324400,0,irrigations
1589328000,0,irrigations
1589331600,0,irrigations
1589335200,0,irrigations
1589338800,0,irrigations
1589342400,0,irrigations
1589346000,0,irrigations
1589349600,0,irrigations
1589353200,0,irrigations
1589356800,0,irrigations
1589360400,0,irrigations
1589364000,0,irrigations
1589367600,0,irrigations
1589371200,0,irrigations
1589374800,0,irrigations
1589378400,0,irrigations
1589382000,0,irrigations
1589385600,0,irrigations
1589389200,0,irrigations
1589392800,0,irrigations
1589396400,0,irrigations
1589400000,0,irrigations
1589403600,0,irrigations
1589407200,0,irrigations
1589410800,0,irrigations
1589414400,0,irrigations
1589418000,0,irrigations
1589421600,0,irrigations
1589425200,0,irrigations
1589428800,0,irrigations
1589432400,0,irrigations
1589436000,0,irrigations
1589439600,1.23328,irrigations
1589443200,2.47032,irrigations
1589446800,0,irrigations
1589450400,0.00188,irrigations
1589454000,0,irrigations
1589457600,0,irrigations
1589461200,0,irrigations
1589464800,0,irrigations
1589468400,0,irrigations
1589472000,0,irrigations
1589475600,0,irrigations
1589479200,0,irrigations
1589482800,0,irrigations
1589486400,0,irrigations
1589490000,0,irrigations
1589493600,0,irrigations
1589497200,0,irrigations
1589500800,0,irrigations
1589504400,0,irrigations
1589508000,0,irrigations
1589511600,0,irrigations
1589515200,0,irrigations
1589518800,0,irrigations
1589522400,0,irrigations
1589526000,0,irrigations
1589529600,0,irrigations
1589533200,0,irrigations
1589536800,0,irrigations
1589540400,0,irrigations
1589544000,0,irrigations
1589547600,0,irrigations
1589551200,0,irrigations
1589554800,0,irrigations
1589558400,0,irrigations
1589562000,0,irrigations
1589565600,0,irrigations
1589569200,0,irrigations
1589572800,0,irrigations
1589576400,0,irrigations
1589580000,0,irrigations
1589583600,0,irrigations
1589587200,0,irrigations
1589590800,0,irrigations
1589594400,0,irrigations
1589598000,0,irrigations
1589601600,0,irrigations
1589605200,0,irrigations
1589608800,0,irrigations
1589612400,0,irrigations
1589616000,0,irrigations
1589619600,0,irrigations
1589623200,0,irrigations
1589626800,0,irrigations
1589630400,0,irrigations
1589634000,0,irrigations
1589637600,0,irrigations
1589641200,0,irrigations
1589644800,0,irrigations
1589648400,0,irrigations
1589652000,0,irrigations
1589655600,0,irrigations
1589659200,0,irrigations
1589662800,0,irrigations
1589666400,0,irrigations
1589670000,0,irrigations
1589673600,0,irrigations
1589677200,0,irrigations
1589680800,0,irrigations
1589684400,0,irrigations
1589688000,0,irrigations
1589691600,0,irrigations
1589695200,0,irrigations
1589698800,0,irrigations
1589702400,0,irrigations
1589706000,0,irrigations
1589709600,0,irrigations
1589713200,0,irrigations
1589716800,0,irrigations
1589720400,0,irrigations
1589724000,0,irrigations
1589727600,0,irrigations
1589731200,0,irrigations
1589734800,0,irrigations
1589738400,0,irrigations
1589742000,0,irrigations
1589745600,0,irrigations
1589749200,0,irrigations
1589752800,0,irrigations
1589756400,0,irrigations
1589760000,0,irrigations
1589763600,0,irrigations
1589767200,0,irrigations
1589770800,0,irrigations
1589774400,0,irrigations
1589778000,0,irrigations
1589781600,0,irrigations
1589785200,0,irrigations
1589788800,0,irrigations
1589792400,0,irrigations
1589796000,0,irrigations
1589799600,0,irrigations
1589803200,0,irrigations
1589806800,0,irrigations
1589810400,0,irrigations
1589814000,0.01504,irrigations
1589817600,0.00188,irrigations
1589821200,0,irrigations
1589824800,0,irrigations
1589828400,0,irrigations
1589832000,0.00188,irrigations
1589835600,0.00376,irrigations
1589839200,0.00188,irrigations
1589842800,0,irrigations
1589846400,0,irrigations
1589850000,0,irrigations
1589853600,0,irrigations
1589857200,0,irrigations
1589860800,0,irrigations
1589864400,0,irrigations
1589868000,0,irrigations
1589871600,0,irrigations
1589875200,0,irrigations
1589878800,0,irrigations
1589882400,0,irrigations
1589886000,2.12064,irrigations
1589889600,1.39684,irrigations
1589893200,0.00188,irrigations
1589896800,0,irrigations
1589900400,0,irrigations
1589904000,0,irrigations
1589907600,0,irrigations
1589911200,0,irrigations
1589914800,0,irrigations
1589918400,0,irrigations
1589922000,0,irrigations
1589925600,0,irrigations
1589929200,0,irrigations
1589932800,0,irrigations
1589936400,0,irrigations
1589940000,0,irrigations
1589943600,0,irrigations
1589947200,0.00188,irrigations
1589950800,0,irrigations
1589954400,0,irrigations
1589958000,0,irrigations
1589961600,1.11672,irrigations
1589965200,0,irrigations
1589968800,0,irrigations
1589972400,0,irrigations
1589976000,0,irrigations
1589979600,0,irrigations
1589983200,0,irrigations
1589986800,0,irrigations
1589990400,0,irrigations
1589994000,0,irrigations
1589997600,0,irrigations
1590001200,0,irrigations
1590004800,0,irrigations
1590008400,0,irrigations
1590012000,0,irrigations
1590015600,0,irrigations
1590019200,0,irrigations
1590022800,0,irrigations
1590026400,0,irrigations
1590030000,0,irrigations
1590033600,0,irrigations
1590037200,0,irrigations
1590040800,0,irrigations
1590044400,0,irrigations
1590048000,0,irrigations
1590051600,0,irrigations
1590055200,0,irrigations
1590058800,0,irrigations
1590062400,0,irrigations
1590066000,0,irrigations
1590069600,0,irrigations
1590073200,0,irrigations
1590076800,0,irrigations
1590080400,0,irrigations
1590084000,0,irrigations
1590087600,0,irrigations
1590091200,0,irrigations
1590094800,0,irrigations
1590098400,0,irrigations
1590102000,0,irrigations
1590105600,0,irrigations
1590109200,0,irrigations
1590112800,0,irrigations
1590116400,0,irrigations
1590120000,0,irrigations
1590123600,0,irrigations
1590127200,0,irrigations
1590130800,0,irrigations
1590134400,3.07568,irrigations
1590138000,1.5886,irrigations
1590141600,1.61492,irrigations
1590145200,0.48316,irrigations
1590148800,0,irrigations
1590152400,0,irrigations
1590156000,0,irrigations
1590159600,0,irrigations
1590163200,0,irrigations
1590166800,0,irrigations
1590170400,0,irrigations
1590174000,0,irrigations
1590177600,0,irrigations
1590181200,0,irrigations
1590184800,0,irrigations
1590188400,0,irrigations
1590192000,0,irrigations
1590195600,0,irrigations
1590199200,0,irrigations
1590202800,0,irrigations
1590206400,0,irrigations
1590210000,0,irrigations
1590213600,0,irrigations
1590217200,0,irrigations
1590220800,0,irrigations
1590224400,0,irrigations
1590228000,0,irrigations
1590231600,0,irrigations
1590235200,0,irrigations
1590238800,0,irrigations
1590242400,0,irrigations
1590246000,0,irrigations
1590249600,0,irrigations
1590253200,0,irrigations
1590256800,0,irrigations
1590260400,0,irrigations
1590264000,0,irrigations
1590267600,0,irrigations
1590271200,0,irrigations
1590274800,0,irrigations
1590278400,0,irrigations
1590282000,0,irrigations
1590285600,0,irrigations
1590289200,0,irrigations
1590292800,0,irrigations
1590296400,0,irrigations
1590300000,0,irrigations
1590303600,0,irrigations
1590307200,0,irrigations
1590310800,0,irrigations
1590314400,0,irrigations
1590318000,0,irrigations
1590321600,0,irrigations
1590325200,0,irrigations
1590328800,0,irrigations
1590332400,0,irrigations
1590336000,0,irrigations
1590339600,0,irrigations
1590343200,0,irrigations
1590346800,0,irrigations
1590350400,0,irrigations
1590354000,0,irrigations
1590357600,0,irrigations
1590361200,0,irrigations
1590364800,0,irrigations
1590368400,0,irrigations
1590372000,0,irrigations
1590375600,0,irrigations
1590379200,0,irrigations
1590382800,0,irrigations
1590386400,0,irrigations
1590390000,0,irrigations
1590393600,0,irrigations
1590397200,0,irrigations
1590400800,0,irrigations
1590404400,0,irrigations
1590408000,0,irrigations
1590411600,0.70124,irrigations
1590415200,3.1866,irrigations
1590418800,2.31052,irrigations
1590422400,3.3276,irrigations
1590426000,1.61116,irrigations
1590429600,0.141,irrigations
1590433200,0.00188,irrigations
1590436800,0,irrigations
1590440400,0,irrigations
1590444000,0,irrigations
1590447600,0,irrigations
1590451200,0,irrigations
1590454800,0,irrigations
1590458400,0,irrigations
1590462000,0,irrigations
1590465600,0,irrigations
1590469200,0,irrigations
1590472800,0,irrigations
1590476400,0,irrigations
1590480000,0,irrigations
1590483600,0,irrigations
1590487200,0,irrigations
1590490800,0,irrigations
1590494400,0,irrigations
1590498000,0,irrigations
1590501600,0,irrigations
1590505200,0,irrigations
1590508800,0,irrigations
1590512400,0,irrigations
1590516000,0,irrigations
1590519600,0,irrigations
1590523200,0,irrigations
1590526800,0,irrigations
1590530400,0,irrigations
1590534000,0,irrigations
1590537600,0,irrigations
1590541200,0,irrigations
1590544800,0,irrigations
1590548400,0,irrigations
1590552000,0,irrigations
1590555600,0,irrigations
1590559200,0,irrigations
1590562800,0,irrigations
1590566400,0,irrigations
1590570000,0,irrigations
1590573600,0,irrigations
1590577200,0,irrigations
1590580800,0,irrigations
1590584400,1.175,irrigations
1590588000,2.9798,irrigations
1590591600,1.2878,irrigations
1590595200,2.9798,irrigations
1590598800,0.1128,irrigations
1590602400,0,irrigations
1590606000,0,irrigations
1590609600,0,irrigations
1590613200,0,irrigations
1590616800,0,irrigations
1590620400,0,irrigations
1590624000,0,irrigations
1590627600,0,irrigations
1590631200,0,irrigations
1590634800,0,irrigations
1590638400,0,irrigations
1590642000,0,irrigations
1590645600,0,irrigations
1590649200,0,irrigations
1590652800,0,irrigations
1590656400,0,irrigations
1590660000,0,irrigations
1590663600,0,irrigations
1590667200,0,irrigations
1590670800,0,irrigations
1590674400,0,irrigations
1590678000,0,irrigations
1590681600,0,irrigations
1590685200,0,irrigations
1590688800,0,irrigations
1590692400,0,irrigations
1590696000,0,irrigations
1590699600,0,irrigations
1590703200,0,irrigations
1590706800,0,irrigations
1590710400,0,irrigations
1590714000,0,irrigations
1590717600,0.00564,irrigations
1590721200,0.02444,irrigations
1590724800,0.0188,irrigations
1590728400,0.0188,irrigations
1590732000,0.00752,irrigations
1590735600,0,irrigations
1590739200,0.00188,irrigations
1590742800,0,irrigations
1590746400,0.01504,irrigations
1590750000,0.00564,irrigations
1590753600,0.00188,irrigations
1590757200,0,irrigations
1590760800,0.00752,irrigations
1590764400,0.00564,irrigations
1590768000,0,irrigations
1590771600,0,irrigations
1590775200,0,irrigations
1590778800,0,irrigations
1590782400,0,irrigations
1590786000,0,irrigations
1590789600,0,irrigations
1590793200,0,irrigations
1590796800,0,irrigations
1590800400,0,irrigations
1590804000,0,irrigations
1590807600,0,irrigations
1590811200,0,irrigations
1590814800,0,irrigations
1590818400,0,irrigations
1590822000,0,irrigations
1590825600,0,irrigations
1590829200,0,irrigations
1590832800,0,irrigations
1590836400,0,irrigations
1590840000,0,irrigations
1590843600,0,irrigations
1590847200,0,irrigations
1590850800,0,irrigations
1590854400,0,irrigations
1590858000,0,irrigations
1590861600,0,irrigations
1590865200,0,irrigations
1590868800,0,irrigations
1590872400,0,irrigations
1590876000,0,irrigations
1590879600,0,irrigations
1590883200,0,irrigations
1590886800,0,irrigations
1590890400,0,irrigations
1590894000,0,irrigations
1590897600,0,irrigations
1590901200,0,irrigations
1590904800,0,irrigations
1590908400,0,irrigations
1590912000,0,irrigations
1590915600,0,irrigations
1590919200,0,irrigations
1590922800,0,irrigations
1590926400,0,irrigations
1590930000,0,irrigations
1590933600,0,irrigations
1590937200,0,irrigations
1590940800,0,irrigations
1590944400,0,irrigations
1590948000,0,irrigations
1590951600,0,irrigations
1590955200,0,irrigations
1590958800,0,irrigations
1590962400,0,irrigations
1590966000,0,irrigations
1590969600,0,irrigations
1590973200,0,irrigations
1590976800,0,irrigations
1590980400,0,irrigations
1590984000,0,irrigations
1590987600,0,irrigations
1590991200,0,irrigations
1590994800,0,irrigations
1590998400,0,irrigations
1591002000,0,irrigations
1591005600,0,irrigations
1591009200,0,irrigations
1591012800,0,irrigations
1591016400,0,irrigations
1591020000,0,irrigations
1591023600,0,irrigations
1591027200,0,irrigations
1591030800,0.00188,irrigations
1591034400,0,irrigations
1591038000,0,irrigations
1591041600,0,irrigations
1591045200,0.00188,irrigations
1591048800,0,irrigations
1591052400,0,irrigations
1591056000,0,irrigations
1591059600,0,irrigations
1591063200,0,irrigations
1591066800,0,irrigations
1591070400,0,irrigations
1591074000,0,irrigations
1591077600,0,irrigations
1591081200,0,irrigations
1591084800,0.81404,irrigations
1591088400,1.54536,irrigations
1591092000,1.53972,irrigations
1591095600,3.1302,irrigations
1591099200,2.40264,irrigations
1591102800,3.13584,irrigations
1591106400,2.78992,irrigations
1591110000,3.1302,irrigations
1591113600,1.5886,irrigations
1591117200,1.59048,irrigations
1591120800,1.2502,irrigations
1591124400,0,irrigations
1591128000,0,irrigations
1591131600,0,irrigations
1591135200,0,irrigations
1591138800,0,irrigations
1591142400,0,irrigations
1591146000,0,irrigations
1591149600,0,irrigations
1591153200,0,irrigations
1591156800,0,irrigations
1591160400,0,irrigations
1591164000,0,irrigations
1591167600,0,irrigations
1591171200,0,irrigations
1591174800,0,irrigations
1591178400,0,irrigations
1591182000,0,irrigations
1591185600,0,irrigations
1591189200,0,irrigations
1591192800,0,irrigations
1591196400,0,irrigations
1591200000,0.564,irrigations
1591203600,3.11704,irrigations
1591207200,1.56228,irrigations
1591210800,0.9024,irrigations
1591214400,0.564,irrigations
1591218000,3.11704,irrigations
1591221600,1.56228,irrigations
1591225200,0.9024,irrigations
1591228800,0,irrigations
1591232400,0,irrigations
1591236000,0,irrigations
1591239600,0,irrigations
1591243200,0,irrigations
1591246800,0,irrigations
1591250400,0.03572,irrigations
1591254000,0,irrigations
1591257600,0.00376,irrigations
1591261200,0.00376,irrigations
1591264800,0.03572,irrigations
1591268400,0.00188,irrigations
1591272000,0.00376,irrigations
1591275600,0.00376,irrigations
1591279200,0,irrigations
1591282800,0.00188,irrigations
1591286400,0,irrigations
1591290000,0,irrigations
1591293600,0,irrigations
1591297200,0,irrigations
1591300800,0,irrigations
1591304400,0,irrigations
1591308000,0.0094,irrigations
1591311600,0.00752,irrigations
1591315200,0.00188,irrigations
1591318800,0.00188,irrigations
1591322400,0.00188,irrigations
1591326000,0.00752,irrigations
1591329600,0.00188,irrigations
1591333200,0.00188,irrigations
1591336800,0.00188,irrigations
1591340400,0,irrigations
1591344000,0,irrigations
1591347600,0,irrigations
1591351200,0,irrigations
1591354800,0,irrigations
1591358400,0,irrigations
1591362000,0,irrigations
1591365600,0,irrigations
1591369200,0,irrigations
1591372800,0,irrigations
1591376400,0,irrigations
1591380000,0,irrigations
1591383600,0,irrigations
1591387200,0,irrigations
1591390800,0,irrigations
1591394400,0,irrigations
1591398000,0,irrigations
1591401600,0,irrigations
1591405200,0,irrigations
1591408800,0,irrigations
1591412400,0,irrigations
1591416000,0,irrigations
1591419600,0,irrigations
1591423200,0,irrigations
1591426800,0,irrigations
1591430400,0,irrigations
1591434000,0,irrigations
1591437600,0,irrigations
1591441200,0,irrigations
1591444800,0,irrigations
1591448400,0,irrigations
1591452000,0,irrigations
1591455600,0,irrigations
1591459200,0,irrigations
1591462800,0,irrigations
1591466400,0,irrigations
1591470000,0,irrigations
1591473600,0,irrigations
1591477200,0,irrigations
1591480800,0,irrigations
1591484400,0,irrigations
1591488000,0,irrigations
1591491600,0,irrigations
1591495200,0,irrigations
1591498800,0,irrigations
1591502400,0,irrigations
1591506000,0,irrigations
1591509600,0,irrigations
1591513200,0,irrigations
1591516800,0,irrigations
1591520400,0,irrigations
1591524000,0,irrigations
1591527600,0,irrigations
1591531200,0,irrigations
1591534800,0,irrigations
1591538400,0,irrigations
1591542000,0,irrigations
1591545600,0,irrigations
1591549200,0,irrigations
1591552800,0,irrigations
1591556400,0,irrigations
1591560000,0,irrigations
1591563600,0,irrigations
1591567200,0,irrigations
1591570800,0,irrigations
1591574400,0,irrigations
1591578000,0,irrigations
1591581600,0,irrigations
1591585200,0,irrigations
1591588800,0,irrigations
1591592400,0,irrigations
1591596000,0,irrigations
1591599600,0,irrigations
1591603200,0,irrigations
1591606800,0,irrigations
1591610400,0,irrigations
1591614000,0.0282,irrigations
1591617600,0.00188,irrigations
1591621200,0,irrigations
1591624800,0.14288,irrigations
1591628400,0.0282,irrigations
1591632000,0.00188,irrigations
1591635600,0,irrigations
1591639200,0.14288,irrigations
1591642800,0,irrigations
1591646400,0,irrigations
1591650000,0,irrigations
1591653600,0,irrigations
1591657200,0,irrigations
1591660800,0,irrigations
1591664400,0,irrigations
1591668000,0,irrigations
